"","accuracy","auc","precision","recall","specificity","f1","V1"
"18","0.785714285714286","0.714495106342932","0.874960191981931","0.855418784114436","0.573571428571429","0.858704921801422","1-2-3"
"19","0.764285714285714","0.648333333333333","0.844588744588745","0.875238095238095","0.421428571428571","0.849248158742003","1-2-4"
"20","0.778571428571429","0.698680124223602","0.874921394395079","0.835217391304348","0.562142857142857","0.854230503795721","1-2-5"
"21","0.792857142857143","0.68099614153962","0.855947675512893","0.879849425936382","0.482142857142857","0.867623649740007","1-2-6"
"22","0.75","0.672337662337662","0.863563320064868","0.806580086580087","0.538095238095238","0.831870355018398","1-2-7"
"23","0.778571428571429","0.685341614906832","0.855480268523747","0.874492753623188","0.496190476190476","0.856675792923937","1-2-8"
"24","0.785714285714286","0.710663153271849","0.873817118553961","0.841326306543698","0.58","0.85583433115348","1-2-9"
"25","0.735714285714286","0.598575757575758","0.814545454545455","0.866199134199134","0.330952380952381","0.834790596844681","1-2-10"
"26","0.792857142857143","0.695238095238095","0.874061240056663","0.869047619047619","0.521428571428571","0.862702641587008","1-2-11"
"27","0.757142857142857","0.688618648069449","0.870121381886088","0.803269042170644","0.573968253968254","0.834004308696358","1-2-12"
"28","0.771428571428571","0.632510822510822","0.844881434355118","0.874545454545455","0.39047619047619","0.85552423907941","1-2-13"
"29","0.792857142857143","0.707760210803689","0.873189974276931","0.862187088274045","0.553333333333333","0.865516705516706","1-2-14"
"30","0.8","0.747772946859903","0.886327561327561","0.852212560386474","0.643333333333333","0.865859029936666","1-2-15"
"31","0.771428571428572","0.702064558629776","0.853456929543886","0.877462450592885","0.526666666666667","0.855170378432227","1-3-1"
